,NPI,NPPES_last_name,NPPES_first_name,NPPES_zip_code,NPPES_state,Speciality_Description,YEAR,Total_Claim_Count,Opioid_Claim_Count,Long-Acting_Opioid_Claim_Count,ZIP,COUNTY
5429,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2013,331,89,0,97527,Jackson
5430,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2013,331,89,0,97527,Josephine
5431,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2014,303,80,0,97527,Jackson
5432,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2014,303,80,0,97527,Josephine
5433,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2015,311,80,0,97527,Jackson
5434,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2015,311,80,0,97527,Josephine
5435,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2016,315,65,0,97527,Jackson
5436,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2016,315,65,0,97527,Josephine
5437,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2017,328,72,0,97527,Jackson
5438,1003044652,OWENS,GREGORY,97527,OR,Emergency Medicine,2017,328,72,0,97527,Josephine
5439,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2013,232,13,0,97527,Jackson
5440,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2013,232,13,0,97527,Josephine
5441,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2014,201,12,0,97527,Jackson
5442,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2014,201,12,0,97527,Josephine
5443,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2015,364,19,0,97527,Jackson
5444,1003047457,CANEPA ESCARO,FABRIZIO,97527,OR,Internal Medicine,2015,364,19,0,97527,Josephine
5445,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2014,3876,138,0,97527,Jackson
5446,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2014,3876,138,0,97527,Josephine
5447,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2015,5884,188,0,97527,Jackson
5448,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2015,5884,188,0,97527,Josephine
5449,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2016,687,0,0,97527,Jackson
5450,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2016,687,0,0,97527,Josephine
5451,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2017,183,0,0,97527,Jackson
5452,1003049818,DOVHYY,VOLODYMYR,97527,OR,Family Practice,2017,183,0,0,97527,Josephine
5453,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2013,123,0,0,36801,Chambers
5454,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2013,123,0,0,36801,Lee
5455,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2014,263,15,0,36801,Chambers
5456,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2014,263,15,0,36801,Lee
5457,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2015,274,15,0,36801,Chambers
5458,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2015,274,15,0,36801,Lee
5459,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2016,311,12,0,36801,Chambers
5460,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2016,311,12,0,36801,Lee
5461,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2017,233,0,0,36801,Chambers
5462,1003044678,AUSTIN,AMANDA,36801,AL,Internal Medicine,2017,233,0,0,36801,Lee
5463,1003044702,MITTAL,MAYANK,46601,IN,Internal Medicine,2016,191,0,0,46601,St.
5464,1003044702,MITTAL,MAYANK,46601,IN,Interventional Cardiology,2017,136,0,0,46601,St.
5465,1003044702,MITTAL,MAYANK,49048,MI,Internal Medicine,2015,188,14,0,49048,Kalamazoo
5466,1003044702,MITTAL,MAYANK,65201,MO,Internal Medicine,2013,243,0,0,65201,Boone
5467,1003044702,MITTAL,MAYANK,65201,MO,Internal Medicine,2013,243,0,0,65201,Callaway
5468,1003044702,MITTAL,MAYANK,65201,MO,Internal Medicine,2014,141,0,0,65201,Boone
5469,1003044702,MITTAL,MAYANK,65201,MO,Internal Medicine,2014,141,0,0,65201,Callaway
5470,1003044751,SYAMAL,MAUSUMI,18104,PA,Otolaryngology,2017,204,0,0,18104,Lehigh
5471,1003044751,SYAMAL,MAUSUMI,48334,MI,Otolaryngology,2015,79,12,0,48334,Oakland
5472,1003044751,SYAMAL,MAUSUMI,48334,MI,Otolaryngology,2016,140,0,0,48334,Oakland
5473,1003044793,ABHISHEK,FNU,48083,MI,Neurology,2015,31,0,0,48083,Oakland
5474,1003044793,ABHISHEK,FNU,48083,MI,Neurology,2016,15,0,0,48083,Oakland
5475,1003044793,ABHISHEK,FNU,48083,MI,Psychiatry & Neurology,2014,19,0,0,48083,Oakland
5476,1003044793,ABHISHEK,FNU,48235,MI,Student in an Organized Health Care Education/Training Program,2013,32,0,0,48235,Wayne
5477,1003044843,LEBEAU,JACQUE,32501,FL,Dentist,2013,26,0,0,32501,Escambia
5478,1003044843,LEBEAU,JACQUE,32501,FL,Dentist,2014,25,0,0,32501,Escambia
5479,1003044843,LEBEAU,JACQUE,32501,FL,Dentist,2015,17,0,0,32501,Escambia
5480,1003044843,LEBEAU,JACQUE,32501,FL,Dentist,2016,18,0,0,32501,Escambia
5481,1003044843,LEBEAU,JACQUE,32501,FL,Dentist,2017,30,0,0,32501,Escambia
5482,1003044850,PREMINGER,JOEL,11516,NY,Dentist,2016,15,0,0,11516,Nassau
5483,1003044876,TRENKLE,GEOFFREY,90033,CA,Otolaryngology,2013,58,0,0,90033,Los
5484,1003044876,TRENKLE,GEOFFREY,90033,CA,Otolaryngology,2014,155,0,0,90033,Los
5485,1003044876,TRENKLE,GEOFFREY,90033,CA,Otolaryngology,2015,334,17,0,90033,Los
5486,1003044876,TRENKLE,GEOFFREY,90033,CA,Otolaryngology,2016,745,12,0,90033,Los
5487,1003044876,TRENKLE,GEOFFREY,90033,CA,Otolaryngology,2017,1598,19,0,90033,Los
5488,1003044884,CHASE,RACHEL,08103,NJ,Emergency Medicine,2017,216,33,0,08103,Camden
5489,1003044884,CHASE,RACHEL,19118,PA,Emergency Medicine,2016,146,26,0,19118,Montgomery
5490,1003044884,CHASE,RACHEL,19118,PA,Emergency Medicine,2016,146,26,0,19118,Philadelphia
5491,1003044884,EISENBROCK,RACHEL,19026,PA,Emergency Medicine,2013,113,17,0,19026,Delaware
5492,1003044884,EISENBROCK,RACHEL,19026,PA,Emergency Medicine,2014,162,46,0,19026,Delaware
5493,1003044884,EISENBROCK,RACHEL,19026,PA,Emergency Medicine,2015,181,55,0,19026,Delaware
5494,1003044934,METZGER,DAVID,17109,PA,Family Practice,2016,188,0,0,17109,Dauphin
5495,1003044934,METZGER,DAVID,17109,PA,Family Practice,2017,175,0,0,17109,Dauphin
5496,1003044991,DUFFIN,PRESTON,78236,TX,Dentist,2016,19,0,0,78236,Bexar
5497,1003045006,LABRECQUE,ABBY,04102,ME,Physician Assistant,2013,231,32,0,04102,Cumberland
5498,1003045006,LABRECQUE,ABBY,04102,ME,Physician Assistant,2014,222,20,0,04102,Cumberland
5499,1003045006,LABRECQUE,ABBY,04102,ME,Physician Assistant,2015,202,32,0,04102,Cumberland
5500,1003045006,LABRECQUE,ABBY,04102,ME,Physician Assistant,2016,171,34,0,04102,Cumberland
5501,1003045006,LABRECQUE,ABBY,04102,ME,Physician Assistant,2017,185,20,0,04102,Cumberland
5502,1003049768,MIZNER,NICOLE,04102,ME,Nurse Practitioner,2014,38,0,0,04102,Cumberland
5503,1003049768,MIZNER,NICOLE,04102,ME,Nurse Practitioner,2015,50,0,0,04102,Cumberland
5504,1003049768,MIZNER,NICOLE,04102,ME,Nurse Practitioner,2016,18,0,0,04102,Cumberland
5505,1003045014,REEVES,WENDY,69361,NE,Obstetrics & Gynecology,2016,91,0,0,69361,Scotts
5506,1003045014,REEVES,WENDY,69361,NE,Obstetrics & Gynecology,2016,91,0,0,69361,Sioux
5507,1003045014,REEVES,WENDY,69361,NE,Obstetrics & Gynecology,2017,117,0,0,69361,Scotts
5508,1003045014,REEVES,WENDY,69361,NE,Obstetrics & Gynecology,2017,117,0,0,69361,Sioux
5509,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2013,49,0,0,69361,Scotts
5510,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2013,49,0,0,69361,Sioux
5511,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2014,56,0,0,69361,Scotts
5512,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2014,56,0,0,69361,Sioux
5513,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2015,113,0,0,69361,Scotts
5514,1003045014,REEVES,WENDY,69361,NE,Obstetrics/Gynecology,2015,113,0,0,69361,Sioux
5515,1003045063,BECKER,NILS,63110,MO,Pathology,2013,28,0,0,63110,St.
5516,1003045063,BECKER,NILS,63110,MO,Pathology,2014,13,0,0,63110,St.
5517,1003045097,KIM,ELIJAH,38118,TN,General Surgery,2016,28,19,0,38118,Shelby
5518,1003045097,KIM,ELIJAH,38120,TN,General Surgery,2017,39,22,0,38120,Shelby
5519,1003045220,SOHAL,JASLEEN,94597,CA,Family Practice,2013,2584,98,0,94597,Contra
5520,1003045220,SOHAL,JASLEEN,94597,CA,Family Practice,2014,1461,31,0,94597,Contra
5521,1003045220,SOHAL,JASLEEN,94597,CA,Family Practice,2015,1607,63,0,94597,Contra
5522,1003045220,SOHAL,JASLEEN,94597,CA,Family Practice,2016,2028,44,0,94597,Contra
5523,1003045220,SOHAL,JASLEEN,94597,CA,Family Practice,2017,2364,25,0,94597,Contra
5524,1003045386,DIPASQUALE,ALLISON,75237,TX,General Surgery,2015,41,17,0,75237,Dallas
5525,1003045386,DIPASQUALE,ALLISON,75237,TX,General Surgery,2016,125,63,0,75237,Dallas
5526,1003045386,DIPASQUALE,ALLISON,75237,TX,General Surgery,2017,74,36,0,75237,Dallas
5527,1003045410,HOLLOWAY,PATSY,39355,MS,Nurse Practitioner,2013,45,0,0,39355,Clarke
5528,1003045410,HOLLOWAY,PATSY,39355,MS,Nurse Practitioner,2014,90,0,0,39355,Clarke
5529,1003045410,HOLLOWAY,PATSY,39355,MS,Nurse Practitioner,2015,74,0,0,39355,Clarke
5530,1003045410,HOLLOWAY,PATSY,39355,MS,Nurse Practitioner,2016,109,0,0,39355,Clarke
5531,1003045410,HOLLOWAY,PATSY,39355,MS,Nurse Practitioner,2017,230,0,0,39355,Clarke
5532,1003045428,BASTAWROUS,MOANIS,60064,IL,Psychiatry & Neurology,2013,132,0,0,60064,Lake
5533,1003048745,GREWAL,PUNEET,60064,IL,Internal Medicine,2014,391,0,0,60064,Lake
5534,1003048745,GREWAL,PUNEET,60064,IL,Internal Medicine,2015,63,0,0,60064,Lake
5535,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2014,25,0,0,46307,Lake
5536,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2014,25,0,0,46307,Porter
5537,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2015,39,0,0,46307,Lake
5538,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2015,39,0,0,46307,Porter
5539,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2016,12,0,0,46307,Lake
5540,1003045444,PATEL-MILLER,RITA,46307,IN,Dentist,2016,12,0,0,46307,Porter
5541,1003045501,HARRELSON,TAMMY,73134,OK,Nurse Practitioner,2013,244,0,0,73134,Oklahoma
5542,1003045501,HARRELSON,TAMMY,73134,OK,Nurse Practitioner,2014,39,0,0,73134,Oklahoma
5543,1003045501,HARRELSON,TAMMY,73134,OK,Nurse Practitioner,2015,227,0,0,73134,Oklahoma
5544,1003045501,HARRELSON,TAMMY,73134,OK,Nurse Practitioner,2016,181,0,0,73134,Oklahoma
5545,1003045501,HARRELSON,TAMMY,73134,OK,Nurse Practitioner,2017,12,0,0,73134,Oklahoma
5546,1003045592,CONRY,MEREDITH,10001,NY,Nurse Practitioner,2013,48,0,0,10001,New
5547,1003045592,CONRY,MEREDITH,10001,NY,Nurse Practitioner,2014,49,0,0,10001,New
5548,1003045592,CONRY,MEREDITH,10001,NY,Nurse Practitioner,2015,47,0,0,10001,New
5549,1003045592,CONRY,MEREDITH,10001,NY,Nurse Practitioner,2016,53,0,0,10001,New
5550,1003045592,CONRY,MEREDITH,10001,NY,Nurse Practitioner,2017,1941,0,0,10001,New
5551,1003045675,THACKER,SEJAL,06107,CT,Dentist,2014,23,0,0,06107,Hartford
5552,1003045675,THACKER,SEJAL,06107,CT,Dentist,2015,21,0,0,06107,Hartford
5553,1003045675,THACKER,SEJAL,06107,CT,Dentist,2016,46,0,0,06107,Hartford
5554,1003045675,THACKER,SEJAL,06107,CT,Dentist,2017,92,0,0,06107,Hartford
5555,1003045675,THACKER,SEJAL,06107,CT,Student in an Organized Health Care Education/Training Program,2013,16,0,0,06107,Hartford
5556,1003045683,TILESTON,KALI,94062,CA,Orthopaedic Surgery,2013,30,23,0,94062,San
5557,1003045709,PHAM,VICTOR,60612,IL,Internal Medicine,2013,244,25,0,60612,Cook
5558,1003045709,PHAM,VICTOR,60612,IL,Internal Medicine,2014,242,24,0,60612,Cook
5559,1003045709,PHAM,VICTOR,60612,IL,Internal Medicine,2015,512,28,0,60612,Cook
5560,1003049792,ESPI FORCEN,FERNANDO,60612,IL,Psychiatry,2015,39,0,0,60612,Cook
5561,1003049792,ESPI FORCEN,FERNANDO,60612,IL,Psychiatry,2016,50,0,0,60612,Cook
5562,1003049792,ESPI FORCEN,FERNANDO,60612,IL,Psychiatry,2017,73,0,0,60612,Cook
5563,1003045709,PHAM,VICTOR,97225,OR,Hospitalist,2017,317,12,0,97225,Multnomah
5564,1003045709,PHAM,VICTOR,97225,OR,Hospitalist,2017,317,12,0,97225,Washington
5565,1003045709,PHAM,VICTOR,97225,OR,Internal Medicine,2016,459,26,0,97225,Multnomah
5566,1003045709,PHAM,VICTOR,97225,OR,Internal Medicine,2016,459,26,0,97225,Washington
5567,1003045733,DUCUT,ERICK,60160,IL,Psychiatry,2013,150,0,0,60160,Cook
5568,1003045733,DUCUT,ERICK,60160,IL,Psychiatry,2014,353,0,0,60160,Cook
5569,1003045733,DUCUT,ERICK,60160,IL,Psychiatry,2015,597,0,0,60160,Cook
5570,1003045733,DUCUT,ERICK,60160,IL,Psychiatry,2016,435,0,0,60160,Cook
5571,1003045733,DUCUT,ERICK,60160,IL,Psychiatry,2017,431,0,0,60160,Cook
5572,1003052150,RODNEY,SIMI,60160,IL,Internal Medicine,2016,360,27,0,60160,Cook
5573,1003052150,RODNEY,SIMI,60160,IL,Internal Medicine,2017,342,29,0,60160,Cook
5574,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2014,372,113,0,23602,York
5575,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2014,372,113,0,23602,Newport
5576,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2015,390,107,0,23602,York
5577,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2015,390,107,0,23602,Newport
5578,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2016,356,127,0,23602,York
5579,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2016,356,127,0,23602,Newport
5580,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2017,325,75,0,23602,York
5581,1003045790,DEWS,ADRIAN,23602,VA,Emergency Medicine,2017,325,75,0,23602,Newport
5582,1003045790,DEWS,ADRIAN,48071,MI,Emergency Medicine,2013,377,107,0,48071,Oakland
5583,1003045824,SHINDLER,ROBERT,10452,NY,Pharmacist,2013,17,0,0,10452,Bronx
5584,1003045824,SHINDLER,ROBERT,10452,NY,Pharmacist,2014,23,0,0,10452,Bronx
5585,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2013,36,0,0,43147,Fairfield
5586,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2013,36,0,0,43147,Franklin
5587,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2013,36,0,0,43147,Licking
5588,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2016,12,0,0,43147,Fairfield
5589,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2016,12,0,0,43147,Franklin
5590,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2016,12,0,0,43147,Licking
5591,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2017,18,0,0,43147,Fairfield
5592,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2017,18,0,0,43147,Franklin
5593,1003045865,BAKER-DAMRON,EMILY,43147,OH,Dentist,2017,18,0,0,43147,Licking
5594,1003046004,CAPARSO,AMANDA,43213,OH,Internal Medicine,2013,447,13,0,43213,Franklin
5595,1003046004,CAPARSO,AMANDA,92029,CA,Internal Medicine,2014,346,24,0,92029,San
5596,1003046004,CAPARSO,AMANDA,92029,CA,Internal Medicine,2015,506,56,0,92029,San
5597,1003046004,CAPARSO,AMANDA,92029,CA,Internal Medicine,2016,591,47,0,92029,San
5598,1003046004,CAPARSO,AMANDA,92029,CA,Internal Medicine,2017,517,46,0,92029,San
5599,1003046020,RUTHERFORD,ANDREW,75149,TX,Emergency Medicine,2013,529,148,0,75149,Dallas
5600,1003046020,RUTHERFORD,ANDREW,75149,TX,Emergency Medicine,2014,620,187,0,75149,Dallas
5601,1003046020,RUTHERFORD,ANDREW,75149,TX,Emergency Medicine,2015,451,130,0,75149,Dallas
5602,1003046020,RUTHERFORD,ANDREW,75149,TX,Emergency Medicine,2016,223,60,0,75149,Dallas
5603,1003046020,RUTHERFORD,ANDREW,75149,TX,Emergency Medicine,2017,189,50,0,75149,Dallas
5604,1003046087,WELLS,KRYSTAL,68135,NE,Optometry,2013,40,0,0,68135,Douglas
5605,1003046087,WELLS,KRYSTAL,68135,NE,Optometry,2014,63,0,0,68135,Douglas
5606,1003046087,WELLS,KRYSTAL,68135,NE,Optometry,2015,125,0,0,68135,Douglas
5607,1003046087,WELLS,KRYSTAL,68135,NE,Optometry,2016,138,0,0,68135,Douglas
5608,1003046087,WELLS,KRYSTAL,68135,NE,Optometry,2017,175,0,0,68135,Douglas
5609,1003046095,PYTIAK,ANDREW,80205,CO,Sports Medicine,2016,11,0,0,80205,Denver
5610,1003046095,PYTIAK,ANDREW,92123,CA,Orthopaedic Surgery,2013,12,0,0,92123,San
5611,1003046228,SMITH,ALISSA,62704,IL,Nurse Practitioner,2013,195,23,0,62704,Sangamon
5612,1003046228,SMITH,ALISSA,62704,IL,Nurse Practitioner,2014,417,16,0,62704,Sangamon
5613,1003046228,SMITH,ALISSA,62704,IL,Nurse Practitioner,2015,721,19,0,62704,Sangamon
5614,1003046228,SMITH,ALISSA,62704,IL,Nurse Practitioner,2016,813,51,0,62704,Sangamon
5615,1003046228,SMITH,ALISSA,62704,IL,Nurse Practitioner,2017,814,25,0,62704,Sangamon
5616,1003046285,PERVEEN,SHABANA,11743,NY,General Surgery,2015,15,0,0,11743,Suffolk
5617,1003046285,PERVEEN,SHABANA,11743,NY,General Surgery,2016,44,23,0,11743,Suffolk
5618,1003046285,PERVEEN,SHABANA,11743,NY,General Surgery,2017,60,24,0,11743,Suffolk
5619,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2013,2091,175,29,98557,Grays
5620,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2013,2091,175,29,98557,Mason
5621,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2014,4506,306,62,98557,Grays
5622,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2014,4506,306,62,98557,Mason
5623,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2015,5501,325,53,98557,Grays
5624,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2015,5501,325,53,98557,Mason
5625,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2016,6638,352,49,98557,Grays
5626,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2016,6638,352,49,98557,Mason
5627,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2017,7083,379,66,98557,Grays
5628,1003046426,RODAKOWSKI,JOHN,98557,WA,Family Practice,2017,7083,379,66,98557,Mason
5629,1003046616,PERRY,AMANDA,39648,MS,Nurse Practitioner,2013,10182,329,0,39648,Pike
5630,1003046616,PERRY,AMANDA,58425,ND,Nurse Practitioner,2014,9608,209,0,58425,Griggs
5631,1003046616,PERRY,AMANDA,58425,ND,Nurse Practitioner,2015,4565,72,16,58425,Griggs
5632,1003046616,PERRY,AMANDA,58425,ND,Nurse Practitioner,2016,1707,49,18,58425,Griggs
5633,1003046616,PERRY,AMANDA,58425,ND,Nurse Practitioner,2017,167,0,0,58425,Griggs
5634,1003046624,TAN,THEODORE CONRAD,19904,DE,Internal Medicine,2013,1826,77,0,19904,Kent
5635,1003046624,TAN,THEODORE CONRAD,19904,DE,Internal Medicine,2014,2958,147,0,19904,Kent
5636,1003046624,TAN,THEODORE CONRAD,19904,DE,Internal Medicine,2015,4105,145,0,19904,Kent
5637,1003046624,TAN,THEODORE CONRAD,19904,DE,Internal Medicine,2016,5267,189,0,19904,Kent
5638,1003046624,TAN,THEODORE CONRAD,19904,DE,Internal Medicine,2017,5725,216,0,19904,Kent
5639,1003046665,ECKMAN,LONNIE,85051,AZ,Dentist,2013,23,0,0,85051,Maricopa
5640,1003046665,ECKMAN,LONNIE,85051,AZ,Dentist,2014,26,0,0,85051,Maricopa
5641,1003046665,ECKMAN,LONNIE,85051,AZ,Dentist,2015,29,0,0,85051,Maricopa
5642,1003046665,ECKMAN,LONNIE,85051,AZ,Dentist,2016,27,0,0,85051,Maricopa
5643,1003046665,ECKMAN,LONNIE,85051,AZ,Dentist,2017,49,0,0,85051,Maricopa
5644,1003046749,WHITE,MICHAEL,21218,MD,Dentist,2013,47,12,0,21218,Baltimore
5645,1003046749,WHITE,MICHAEL,21218,MD,Dentist,2014,29,13,0,21218,Baltimore
5646,1003046749,WHITE,MICHAEL,21218,MD,Dentist,2015,71,23,0,21218,Baltimore
5647,1003046749,WHITE,MICHAEL,21218,MD,Dentist,2016,133,33,0,21218,Baltimore
5648,1003046749,WHITE,MICHAEL,21218,MD,Dentist,2017,135,38,0,21218,Baltimore
5649,1003046756,KUEKER,RICHARD,66901,KS,Optometry,2013,405,0,0,66901,Cloud
5650,1003046756,KUEKER,RICHARD,66901,KS,Optometry,2014,422,0,0,66901,Cloud
5651,1003046756,KUEKER,RICHARD,66901,KS,Optometry,2015,452,0,0,66901,Cloud
5652,1003046756,KUEKER,RICHARD,66901,KS,Optometry,2016,523,0,0,66901,Cloud
5653,1003046756,KUEKER,RICHARD,66901,KS,Optometry,2017,472,0,0,66901,Cloud
5654,1003046764,CABRAL,LEIGH,06106,CT,Dentist,2013,50,15,0,06106,Hartford
5655,1003046764,CABRAL,LEIGH,06106,CT,Dentist,2014,69,20,0,06106,Hartford
5656,1003046764,CABRAL,LEIGH,06106,CT,Dentist,2015,40,0,0,06106,Hartford
5657,1003046806,POLLONO,EDUARDO,79905,TX,Internal Medicine,2013,59,0,0,79905,El
5658,1003046897,HARFOUCHE,KARIM,79905,TX,Internal Medicine,2013,582,16,0,79905,El
5659,1003046806,POLLONO,EDUARDO,88011,NM,Internal Medicine,2014,14,0,0,88011,Dona
5660,1003046806,POLLONO,EDUARDO,88011,NM,Internal Medicine,2015,45,0,0,88011,Dona
5661,1003046806,POLLONO,EDUARDO,88011,NM,Internal Medicine,2016,527,0,0,88011,Dona
5662,1003046806,POLLONO,EDUARDO,88011,NM,Internal Medicine,2017,1261,0,0,88011,Dona
5663,1003046830,KARON,MICHAEL,75034,TX,Ophthalmology,2016,428,0,0,75034,Collin
5664,1003046830,KARON,MICHAEL,75034,TX,Ophthalmology,2016,428,0,0,75034,Denton
5665,1003046830,KARON,MICHAEL,75034,TX,Ophthalmology,2017,26,0,0,75034,Collin
5666,1003046830,KARON,MICHAEL,75034,TX,Ophthalmology,2017,26,0,0,75034,Denton
5667,1003046889,PAPATHANASIOU,VASILIKI,07652,NJ,Family Practice,2013,544,0,0,07652,Bergen
5668,1003046889,PAPATHANASIOU,VASILIKI,07652,NJ,Family Practice,2014,413,13,0,07652,Bergen
5669,1003046889,PAPATHANASIOU,VASILIKI,07652,NJ,Family Practice,2015,400,15,0,07652,Bergen
5670,1003046889,PAPATHANASIOU,VASILIKI,07652,NJ,Family Practice,2016,350,0,0,07652,Bergen
5671,1003046889,PAPATHANASIOU,VASILIKI,07652,NJ,Family Practice,2017,475,0,0,07652,Bergen
5672,1003046897,HARFOUCHE,KARIM,33428,FL,Internal Medicine,2014,204,15,0,33428,Palm
5673,1003046897,HARFOUCHE,KARIM,33467,FL,Internal Medicine,2015,205,23,0,33467,Palm
5674,1003046897,HARFOUCHE,KARIM,33467,FL,Internal Medicine,2016,2873,131,0,33467,Palm
5675,1003046897,HARFOUCHE,KARIM,33467,FL,Internal Medicine,2017,5995,176,0,33467,Palm
5676,1003046913,HEMBY,B,08226,NJ,Nurse Practitioner,2013,2009,105,0,08226,Cape
5677,1003046913,HEMBY,B,08226,NJ,Nurse Practitioner,2014,2773,108,0,08226,Cape
5678,1003046913,HEMBY,B,08226,NJ,Nurse Practitioner,2015,3521,116,0,08226,Cape
5679,1003046913,HEMBY,B,08226,NJ,Nurse Practitioner,2016,3988,156,0,08226,Cape
5680,1003046913,HEMBY,B,08226,NJ,Nurse Practitioner,2017,4512,155,0,08226,Cape
5681,1003046939,HECKERT,KATHI,51301,IA,Nurse Practitioner,2016,692,94,0,51301,Clay
5682,1003046939,HECKERT,KATHI,51301,IA,Nurse Practitioner,2017,1621,187,23,51301,Clay
5683,1003046996,MCLAIN,MICHAELA,55422,MN,Nurse Practitioner,2013,111,19,0,55422,Hennepin
5684,1003046996,MCLAIN,MICHAELA,55422,MN,Nurse Practitioner,2014,68,32,0,55422,Hennepin
5685,1003046996,MCLAIN,MICHAELA,55422,MN,Nurse Practitioner,2015,114,50,0,55422,Hennepin
5686,1003046996,MCLAIN,MICHAELA,55422,MN,Nurse Practitioner,2016,55,22,0,55422,Hennepin
5687,1003046996,MCLAIN,MICHAELA,55422,MN,Nurse Practitioner,2017,80,22,0,55422,Hennepin
5688,1003047309,FALLON,MELISSA,26554,WV,Dentist,2013,20,0,0,26554,Marion
5689,1003047309,FALLON,MELISSA,26554,WV,Dentist,2013,20,0,0,26554,Monongalia
5690,1003047309,FALLON,MELISSA,26554,WV,Dentist,2013,20,0,0,26554,Taylor
5691,1003047341,GAZARIAN-BOUSTANI,LYLA,91206,CA,Dentist,2013,55,0,0,91206,Los
5692,1003047341,GAZARIAN-BOUSTANI,LYLA,91206,CA,Dentist,2014,60,0,0,91206,Los
